principal,tenure_months,interest_rate,emi_amount,annual_income,employment_years,age_years,credit_score,num_credit_lines,num_delinquencies,debt_to_income,credit_history_months,credit_utilisation,is_ntc,loan_to_income,emi_to_income_monthly,prior_loan_count,prior_default_count,prior_principal_sum,employment_status,purpose,default_flag
3100000.0,12.0,0.1453,279114.0,1180000.0,1.0,26.0,585.0,9.0,5.0,0.4,1.0,0.93,0.0,2.6271186440677967,2.838447457627119,0.0,0.0,0.0,salaried,education,0
2329976.0,36.0,0.153,81112.0,1180000.0,1.0,27.0,585.0,9.0,5.0,0.4,4.0,0.93,0.0,1.9745559322033899,0.8248677966101695,1.0,0.0,3100000.0,salaried,auto,0
3200000.0,12.0,0.1868,294413.0,1180000.0,1.0,28.0,585.0,9.0,5.0,0.4,17.0,0.93,0.0,2.711864406779661,2.9940305084745766,2.0,0.0,5429976.0,salaried,education,0
1010000.0,24.0,0.133,48160.0,2950000.0,27.0,47.0,600.0,17.0,4.0,0.36,101.0,0.33,0.0,0.3423728813559322,0.1959050847457627,0.0,0.0,0.0,self_employed,education,0
200000.0,12.0,0.1634,18178.0,1850000.0,27.0,25.0,,,,,,,1.0,0.10810810810810811,0.11791135135135136,0.0,0.0,0.0,self_employed,personal,0
3490000.0,12.0,0.2011,323478.0,1850000.0,27.0,25.0,,,,,,,1.0,1.8864864864864865,2.0982356756756757,1.0,0.0,200000.0,self_employed,auto,0
3409972.0,24.0,0.117,160042.0,1850000.0,27.0,25.0,,,,,,,1.0,1.843228108108108,1.0381102702702703,2.0,0.0,3690000.0,self_employed,business,0
39425000000.0,24.0,0.148,1907841947.0,1850000.0,27.0,25.0,,,,,,,1.0,21310.81081081081,12375.191007567568,3.0,0.0,7099972.0,self_employed,education,0
239953.0,12.0,0.1307,21440.0,440000.0,26.0,25.0,765.0,5.0,2.0,0.17,138.0,0.76,0.0,0.5453477272727273,0.5847272727272728,0.0,0.0,0.0,salaried,education,0
560000.0,24.0,0.2073,28702.0,440000.0,26.0,25.0,765.0,5.0,2.0,0.17,139.0,0.76,0.0,1.2727272727272727,0.7827818181818182,1.0,0.0,239953.0,salaried,personal,0
3090000.0,24.0,0.1578,150971.0,2660000.0,6.0,27.0,440.0,3.0,6.0,0.54,166.0,0.27,0.0,1.1616541353383458,0.6810721804511278,0.0,0.0,0.0,self_employed,auto,0
890000.0,24.0,0.2168,46031.0,1990000.0,6.0,33.0,440.0,12.0,5.0,0.56,78.0,0.08,0.0,0.4472361809045226,0.27757386934673367,0.0,0.0,0.0,self_employed,home,0
910000.0,12.0,0.1852,83654.0,1990000.0,6.0,34.0,440.0,12.0,5.0,0.56,87.0,0.08,0.0,0.457286432160804,0.5044462311557789,1.0,0.0,890000.0,self_employed,auto,0
2800000.0,24.0,0.2361,147495.0,1570000.0,1.0,44.0,350.0,18.0,6.0,0.7,183.0,0.83,0.0,1.78343949044586,1.1273503184713376,0.0,0.0,0.0,salaried,personal,0
860000.0,12.0,0.2174,80384.0,1570000.0,1.0,45.0,350.0,18.0,6.0,0.7,193.0,0.83,0.0,0.5477707006369427,0.6144000000000001,1.0,0.0,2800000.0,salaried,auto,0
4210000.0,12.0,0.2271,395472.0,390000.0,3.0,46.0,700.0,2.0,2.0,0.26,83.0,0.76,0.0,10.794871794871796,12.168369230769231,0.0,0.0,0.0,self_employed,business,0
3870000.0,12.0,0.1396,347403.0,1730000.0,4.0,30.0,685.0,10.0,3.0,0.24,164.0,0.86,0.0,2.2369942196531793,2.4097317919075145,0.0,0.0,0.0,self_employed,business,0
230000.0,12.0,0.2257,21590.0,1730000.0,4.0,30.0,685.0,10.0,3.0,0.24,164.0,0.86,0.0,0.1329479768786127,0.14975722543352601,1.0,0.0,3870000.0,self_employed,personal,0
1180000.0,12.0,0.183,108351.0,2790000.0,21.0,25.0,450.0,20.0,7.0,0.56,72.0,0.76,0.0,0.4229390681003584,0.4660258064516129,0.0,0.0,0.0,self_employed,home,0
3890000.0,36.0,0.2162,147797.0,2790000.0,21.0,27.0,450.0,20.0,7.0,0.56,91.0,0.76,0.0,1.3942652329749103,0.6356860215053763,1.0,0.0,1180000.0,self_employed,education,0
3380000.0,12.0,0.1747,309026.0,2790000.0,21.0,27.0,450.0,20.0,7.0,0.56,94.0,0.76,0.0,1.2114695340501793,1.3291440860215054,2.0,0.0,5070000.0,self_employed,personal,0
1800000.0,24.0,0.2173,93141.0,1360000.0,9.0,54.0,,,,,,,1.0,1.3235294117647058,0.8218323529411765,0.0,0.0,0.0,self_employed,home,0
28967000000.0,36.0,0.1657,1026564148.0,540000.0,30.0,48.0,510.0,10.0,4.0,0.49,106.0,0.14,0.0,53642.59259259259,22812.536622222222,0.0,0.0,0.0,salaried,personal,0
1270000.0,36.0,0.1833,46124.0,2020000.0,14.0,47.0,500.0,15.0,5.0,0.49,103.0,0.82,0.0,0.6287128712871287,0.2740039603960396,0.0,0.0,0.0,salaried,auto,0
2180000.0,24.0,0.1602,106760.0,2020000.0,14.0,47.0,500.0,15.0,5.0,0.49,105.0,0.82,0.0,1.0792079207920793,0.6342178217821782,1.0,0.0,1270000.0,salaried,business,0
4480000.0,24.0,0.1489,216986.0,2020000.0,14.0,48.0,500.0,15.0,5.0,0.49,112.0,0.82,0.0,2.217821782178218,1.2890257425742573,2.0,0.0,3450000.0,salaried,business,0
3660000.0,36.0,0.2333,142308.0,2020000.0,14.0,49.0,500.0,15.0,5.0,0.49,118.0,0.82,0.0,1.811881188118812,0.8453940594059406,3.0,0.0,7930000.0,salaried,home,0
3630000.0,24.0,0.1549,176853.0,990000.0,0.0,49.0,640.0,15.0,4.0,0.31,148.0,0.8,0.0,3.6666666666666665,2.1436727272727274,0.0,0.0,0.0,salaried,personal,0
930000.0,36.0,0.1068,30306.0,1249500.0,0.0,47.0,810.0,12.0,0.0,0.09,38.0,0.12,0.0,0.7442977190876351,0.29105402160864347,0.0,0.0,0.0,salaried,home,0
3130000.0,36.0,0.2149,118712.0,1249500.0,0.0,47.0,810.0,12.0,0.0,0.09,42.0,0.12,0.0,2.50500200080032,1.1400912364945979,1.0,0.0,930000.0,salaried,auto,0
2290000.0,36.0,0.1602,80532.0,920000.0,22.0,28.0,,,,,,,1.0,2.489130434782609,1.0504173913043477,0.0,0.0,0.0,self_employed,personal,0
1780000.0,12.0,0.1649,161914.0,920000.0,22.0,30.0,,,,,,,1.0,1.934782608695652,2.111921739130435,1.0,0.0,2290000.0,self_employed,education,1
4780000.0,12.0,0.223,448072.0,2740000.0,24.0,30.0,,,,,,,1.0,1.7445255474452555,1.962359124087591,0.0,0.0,0.0,self_employed,personal,0
480000.0,36.0,0.1869,17520.0,2740000.0,24.0,30.0,,,,,,,1.0,0.17518248175182483,0.07672992700729926,1.0,0.0,4780000.0,self_employed,education,0
820000.0,12.0,0.1896,75553.0,1370000.0,11.0,52.0,475.0,3.0,5.0,0.57,32.0,0.79,0.0,0.5985401459854015,0.661778102189781,0.0,0.0,0.0,salaried,education,0
2570000.0,12.0,0.2399,243006.0,2371500.0,25.0,47.0,600.0,6.0,4.0,0.38,207.0,0.89,0.0,1.0837022981235505,1.2296318785578748,0.0,0.0,0.0,salaried,home,0
1809981.0,12.0,0.1361,162181.0,2790000.0,26.0,48.0,600.0,6.0,4.0,0.38,223.0,0.89,0.0,0.6487387096774193,0.697552688172043,1.0,0.0,2570000.0,salaried,home,0
3910000.0,24.0,0.238,206336.0,1538500.0,3.0,51.0,810.0,13.0,2.0,0.11,38.0,0.77,0.0,2.541436464088398,1.6093805654858628,0.0,0.0,0.0,self_employed,education,0
4290000.0,24.0,0.1124,200426.0,1538500.0,3.0,51.0,810.0,13.0,2.0,0.11,40.0,0.77,0.0,2.788430289242769,1.5632837179070525,1.0,0.0,3910000.0,self_employed,home,0
4570000.0,36.0,0.2011,170094.0,1538500.0,3.0,52.0,810.0,13.0,2.0,0.11,48.0,0.77,0.0,2.970425739356516,1.3267000324991876,2.0,0.0,8200000.0,self_employed,home,0
2820000.0,24.0,0.2164,145796.0,1810000.0,4.0,53.0,810.0,13.0,2.0,0.11,57.0,0.77,0.0,1.558011049723757,0.966603314917127,3.0,0.0,12770000.0,self_employed,education,0
14110000000.0,12.0,0.1616,1281280990.0,1130000.0,14.0,33.0,850.0,19.0,1.0,0.06,31.0,0.18,0.0,12486.725663716814,13606.523787610618,0.0,0.0,0.0,salaried,business,0
1100000.0,24.0,0.2016,56071.0,2410000.0,28.0,32.0,600.0,14.0,4.0,0.33,-13.0,0.83,0.0,0.45643153526970953,0.27919170124481324,0.0,0.0,0.0,self_employed,personal,0
1960000.0,24.0,0.1946,99239.0,2410000.0,28.0,32.0,600.0,14.0,4.0,0.33,-9.0,0.83,0.0,0.8132780082987552,0.4941360995850622,1.0,0.0,1100000.0,self_employed,auto,0
4870000.0,36.0,0.2193,185811.0,2410000.0,28.0,32.0,600.0,14.0,4.0,0.33,-8.0,0.83,0.0,2.020746887966805,0.9251999999999999,2.0,0.0,3060000.0,self_employed,auto,0
2790000.0,36.0,0.1173,92309.0,2410000.0,28.0,33.0,600.0,14.0,4.0,0.33,-5.0,0.83,0.0,1.157676348547718,0.4596298755186722,3.0,0.0,7930000.0,self_employed,home,0
1230000.0,36.0,0.2248,47280.0,2410000.0,28.0,33.0,600.0,14.0,4.0,0.33,-4.0,0.83,0.0,0.5103734439834025,0.23541908713692944,4.0,0.0,10720000.0,self_employed,home,0
3070000.0,36.0,0.1235,102482.0,2830000.0,15.0,28.0,485.0,20.0,6.0,0.57,162.0,0.6,0.0,1.0848056537102473,0.43455265017667843,0.0,0.0,0.0,self_employed,personal,0
2480000.0,12.0,0.1449,223244.0,2830000.0,15.0,28.0,485.0,20.0,6.0,0.57,163.0,0.6,0.0,0.8763250883392226,0.946617667844523,1.0,0.0,3070000.0,self_employed,business,0
910000.0,36.0,0.2081,34196.0,2830000.0,15.0,28.0,485.0,20.0,6.0,0.57,166.0,0.6,0.0,0.3215547703180212,0.1450007067137809,2.0,0.0,5550000.0,self_employed,auto,0
2590000.0,36.0,0.1062,84328.0,1230000.0,29.0,53.0,315.0,4.0,8.0,0.71,75.0,0.4,0.0,2.105691056910569,0.8227121951219513,0.0,0.0,0.0,self_employed,education,0
3190000.0,36.0,0.2241,122505.0,1230000.0,29.0,53.0,315.0,4.0,8.0,0.71,81.0,0.4,0.0,2.5934959349593494,1.195170731707317,1.0,0.0,2590000.0,self_employed,home,0
3450000.0,24.0,0.196,174917.0,1230000.0,29.0,53.0,315.0,4.0,8.0,0.71,84.0,0.4,0.0,2.8048780487804876,1.7065073170731708,2.0,0.0,5780000.0,self_employed,personal,0
3930000.0,36.0,0.106,127920.0,2550000.0,29.0,28.0,825.0,6.0,0.0,0.08,29.0,0.13,0.0,1.5411764705882354,0.6019764705882353,0.0,0.0,0.0,salaried,auto,0
950000.0,36.0,0.1318,32092.0,2550000.0,29.0,29.0,825.0,6.0,0.0,0.08,33.0,0.13,0.0,0.37254901960784315,0.15102117647058824,1.0,0.0,3930000.0,salaried,auto,0
1090000.0,12.0,0.1279,97248.0,2550000.0,29.0,29.0,825.0,6.0,0.0,0.08,38.0,0.13,0.0,0.42745098039215684,0.45763764705882354,2.0,0.0,4880000.0,salaried,home,0
4330000.0,12.0,0.2265,406619.0,2550000.0,29.0,29.0,825.0,6.0,0.0,0.08,38.0,0.13,0.0,1.6980392156862745,1.9135011764705883,3.0,0.0,5970000.0,salaried,home,0
1530000.0,24.0,0.196,77572.0,2550000.0,29.0,29.0,825.0,6.0,0.0,0.08,41.0,0.13,0.0,0.6,0.36504470588235294,4.0,0.0,10300000.0,salaried,business,0
3600000.0,12.0,0.1764,329432.0,620000.0,29.0,50.0,300.0,3.0,8.0,0.76,146.0,0.6,0.0,5.806451612903226,6.376103225806452,0.0,0.0,0.0,salaried,education,0
2950000.0,12.0,0.1024,259681.0,620000.0,29.0,50.0,300.0,3.0,8.0,0.76,150.0,0.6,0.0,4.758064516129032,5.026083870967742,1.0,0.0,3600000.0,salaried,education,0
720000.0,24.0,0.135,34399.0,620000.0,29.0,50.0,300.0,3.0,8.0,0.76,155.0,0.6,0.0,1.1612903225806452,0.6657870967741936,2.0,0.0,6550000.0,salaried,business,0
4190000.0,36.0,0.148,144838.0,2270000.0,10.0,29.0,360.0,11.0,7.0,0.7,128.0,0.92,0.0,1.8458149779735682,0.7656634361233481,0.0,0.0,0.0,self_employed,auto,0
1730000.0,24.0,0.1336,82540.0,2270000.0,10.0,30.0,360.0,11.0,7.0,0.7,142.0,0.92,0.0,0.762114537444934,0.43633480176211453,1.0,0.0,4190000.0,self_employed,education,1
1070000.0,12.0,0.202,99221.0,2270000.0,10.0,30.0,360.0,11.0,7.0,0.7,144.0,0.92,0.0,0.4713656387665198,0.5245162995594714,2.0,1.0,5920000.0,self_employed,auto,0
2710000.0,12.0,0.1193,240691.0,1560000.0,4.0,46.0,700.0,14.0,1.0,0.24,35.0,0.21,0.0,1.7371794871794872,1.8514692307692309,0.0,0.0,0.0,self_employed,auto,0
1210000.0,12.0,0.187,111336.0,1560000.0,4.0,47.0,700.0,14.0,1.0,0.24,41.0,0.21,0.0,0.7756410256410257,0.8564307692307692,1.0,0.0,2710000.0,self_employed,home,0
3850000.0,36.0,0.1278,129314.0,1250000.0,25.0,50.0,565.0,16.0,3.0,0.38,211.0,0.24,0.0,3.08,1.2414144,0.0,0.0,0.0,salaried,auto,0
2260000.0,36.0,0.1155,74580.0,1250000.0,25.0,51.0,565.0,16.0,3.0,0.38,212.0,0.24,0.0,1.808,0.7159679999999999,1.0,0.0,3850000.0,salaried,personal,0
1830000.0,12.0,0.1783,167626.0,510000.0,16.0,32.0,310.0,6.0,8.0,0.76,77.0,0.71,0.0,3.588235294117647,3.944141176470588,0.0,0.0,0.0,salaried,education,0
4370000.0,24.0,0.2294,228741.0,467500.0,18.0,40.0,,,,,,,1.0,9.3475935828877,5.871426737967914,0.0,0.0,0.0,salaried,business,0
2870000.0,36.0,0.1228,95709.0,467500.0,18.0,41.0,,,,,,,1.0,6.13903743315508,2.456701604278075,1.0,0.0,4370000.0,salaried,education,1
2990000.0,24.0,0.1359,142980.0,550000.0,19.0,41.0,,,,,,,1.0,5.4363636363636365,3.1195636363636363,2.0,1.0,7240000.0,salaried,home,0
110000.0,36.0,0.228,4247.0,550000.0,19.0,41.0,,,,,,,1.0,0.2,0.09266181818181818,3.0,1.0,10230000.0,salaried,personal,0
3980000.0,24.0,0.2317,208782.0,1450000.0,20.0,43.0,365.0,3.0,8.0,0.67,2.0,0.75,0.0,2.7448275862068967,1.7278510344827587,0.0,0.0,0.0,salaried,auto,0
2670000.0,24.0,0.223,138911.0,1450000.0,20.0,43.0,365.0,3.0,8.0,0.67,6.0,0.75,0.0,1.8413793103448275,1.149608275862069,1.0,0.0,3980000.0,salaried,home,0
7387000000.0,24.0,0.229,386514965.0,1450000.0,20.0,44.0,365.0,3.0,8.0,0.67,11.0,0.75,0.0,5094.482758620689,3198.7445379310348,2.0,0.0,6650000.0,salaried,business,0
4340000.0,12.0,0.1088,383334.0,1450000.0,20.0,44.0,365.0,3.0,8.0,0.67,15.0,0.75,0.0,2.9931034482758623,3.1724193103448277,3.0,0.0,7393650000.0,salaried,auto,0
1410000.0,12.0,0.2064,131047.0,1920000.0,5.0,38.0,415.0,15.0,6.0,0.59,-5.0,0.75,0.0,0.734375,0.81904375,0.0,0.0,0.0,salaried,home,1
1650000.0,12.0,0.1342,147699.0,1920000.0,5.0,39.0,415.0,15.0,6.0,0.59,-5.0,0.75,0.0,0.859375,0.92311875,1.0,1.0,1410000.0,salaried,auto,0
1390000.0,12.0,0.1459,125190.0,1060000.0,9.0,51.0,435.0,18.0,5.0,0.62,131.0,0.18,0.0,1.3113207547169812,1.417245283018868,0.0,0.0,0.0,salaried,auto,0
2250000.0,36.0,0.1668,79861.0,2250000.0,8.0,25.0,585.0,17.0,5.0,0.42,54.0,0.5,0.0,1.0,0.4259253333333333,0.0,0.0,0.0,salaried,home,0
3450000.0,24.0,0.1495,167197.0,2250000.0,8.0,26.0,585.0,17.0,5.0,0.42,64.0,0.5,0.0,1.5333333333333334,0.8917173333333334,1.0,0.0,2250000.0,salaried,education,0
1990000.0,36.0,0.1958,73530.0,1330000.0,6.0,44.0,,,,,,,1.0,1.4962406015037595,0.6634285714285715,0.0,0.0,0.0,self_employed,personal,0
820000.0,12.0,0.2018,76031.0,2465000.0,14.0,53.0,350.0,1.0,6.0,0.69,103.0,0.47,0.0,0.332657200811359,0.37013062880324543,0.0,0.0,0.0,self_employed,business,0
2180000.0,36.0,0.202,81239.0,2465000.0,14.0,54.0,350.0,1.0,6.0,0.69,109.0,0.47,0.0,0.8843813387423936,0.3954839756592292,1.0,0.0,820000.0,self_employed,business,0
1260000.0,24.0,0.2116,64845.0,2465000.0,14.0,54.0,350.0,1.0,6.0,0.69,110.0,0.47,0.0,0.5111561866125761,0.3156754563894523,2.0,0.0,3000000.0,self_employed,home,0
4909948.0,36.0,0.2345,191216.0,2465000.0,14.0,54.0,350.0,1.0,6.0,0.69,115.0,0.47,0.0,1.9918653144016227,0.9308689655172414,3.0,0.0,4260000.0,self_employed,auto,0
2090000.0,24.0,0.1791,104251.0,2900000.0,15.0,55.0,350.0,1.0,6.0,0.69,119.0,0.47,0.0,0.7206896551724138,0.4313834482758621,4.0,0.0,9169948.0,self_employed,education,0
1790000.0,24.0,0.1441,86290.0,2900000.0,15.0,55.0,350.0,1.0,6.0,0.69,123.0,0.47,0.0,0.6172413793103448,0.35706206896551723,5.0,0.0,11259948.0,self_employed,home,0
480000.0,36.0,0.2398,18827.0,2230000.0,11.0,51.0,740.0,16.0,3.0,0.2,67.0,0.48,0.0,0.21524663677130046,0.10131121076233184,0.0,0.0,0.0,self_employed,auto,0
200000.0,24.0,0.1825,10009.0,2230000.0,11.0,51.0,740.0,16.0,3.0,0.2,73.0,0.48,0.0,0.08968609865470852,0.05386008968609865,1.0,0.0,480000.0,self_employed,auto,0
1630000.0,24.0,0.1414,78369.0,2230000.0,11.0,52.0,740.0,16.0,3.0,0.2,77.0,0.48,0.0,0.7309417040358744,0.4217165919282511,2.0,0.0,680000.0,self_employed,home,0
2170000.0,24.0,0.1483,105041.0,2230000.0,11.0,52.0,740.0,16.0,3.0,0.2,84.0,0.48,0.0,0.9730941704035875,0.5652430493273543,3.0,0.0,2310000.0,self_employed,personal,0
2420000.0,36.0,0.1783,87283.0,1610000.0,15.0,41.0,740.0,20.0,2.0,0.19,208.0,0.51,0.0,1.5031055900621118,0.6505565217391305,0.0,0.0,0.0,salaried,auto,0
4200000.0,12.0,0.2239,393885.0,1610000.0,15.0,42.0,740.0,20.0,2.0,0.19,210.0,0.51,0.0,2.608695652173913,2.9357888198757767,1.0,0.0,2420000.0,salaried,home,0
2780000.0,12.0,0.2378,262580.0,1610000.0,15.0,42.0,740.0,20.0,2.0,0.19,218.0,0.51,0.0,1.7267080745341614,1.9571180124223604,2.0,0.0,6620000.0,salaried,auto,0
3690000.0,24.0,0.1963,187139.0,1920000.0,19.0,47.0,800.0,15.0,1.0,0.09,94.0,0.73,0.0,1.921875,1.16961875,0.0,0.0,0.0,self_employed,business,0
1510000.0,12.0,0.1246,134487.0,1920000.0,19.0,48.0,800.0,15.0,1.0,0.09,101.0,0.73,0.0,0.7864583333333334,0.84054375,1.0,0.0,3690000.0,self_employed,home,0
4110000.0,36.0,0.2298,159054.0,1110000.0,5.0,35.0,700.0,11.0,1.0,0.26,47.0,0.18,0.0,3.7027027027027026,1.7195027027027028,0.0,0.0,0.0,self_employed,home,0
4360000.0,24.0,0.1217,205587.0,1110000.0,5.0,36.0,700.0,11.0,1.0,0.26,51.0,0.18,0.0,3.9279279279279278,2.2225621621621623,1.0,0.0,4110000.0,self_employed,business,0
4830000.0,24.0,0.1715,239154.0,1110000.0,5.0,36.0,700.0,11.0,1.0,0.26,55.0,0.18,0.0,4.351351351351352,2.5854486486486485,2.0,0.0,8470000.0,self_employed,auto,0
3040000.0,24.0,0.1717,150553.0,1110000.0,5.0,37.0,700.0,11.0,1.0,0.26,63.0,0.18,0.0,2.7387387387387387,1.6276,3.0,0.0,13300000.0,self_employed,personal,0
3910000.0,24.0,0.2039,199748.0,867000.0,1.0,54.0,610.0,17.0,3.0,0.33,148.0,0.39,0.0,4.509803921568627,2.7646782006920416,0.0,0.0,0.0,salaried,home,0
3460000.0,24.0,0.2017,176387.0,1020000.0,2.0,55.0,610.0,17.0,3.0,0.33,158.0,0.39,0.0,3.392156862745098,2.0751411764705883,1.0,0.0,3910000.0,salaried,auto,0
3320000.0,36.0,0.1001,107143.0,890000.0,9.0,43.0,435.0,18.0,7.0,0.58,161.0,0.44,0.0,3.730337078651685,1.4446247191011234,0.0,0.0,0.0,salaried,auto,0
8217000000.0,12.0,0.1363,736350993.0,1997500.0,23.0,40.0,760.0,17.0,2.0,0.2,79.0,0.36,0.0,4113.642052565707,4423.635502377972,0.0,0.0,0.0,salaried,education,0
3470000.0,12.0,0.2003,321492.0,1997500.0,23.0,41.0,760.0,17.0,2.0,0.2,90.0,0.36,0.0,1.737171464330413,1.9313662077596996,1.0,0.0,8217000000.0,salaried,home,0
3270000.0,12.0,0.1712,298426.0,1997500.0,23.0,41.0,760.0,17.0,2.0,0.2,94.0,0.36,0.0,1.637046307884856,1.7927969962453065,2.0,0.0,8220470000.0,salaried,personal,0
1100000.0,12.0,0.172,100430.0,1997500.0,23.0,42.0,760.0,17.0,2.0,0.2,96.0,0.36,0.0,0.5506883604505632,0.603334167709637,3.0,0.0,8223740000.0,salaried,education,0
2510000.0,12.0,0.1642,228234.0,2930000.0,8.0,33.0,475.0,6.0,6.0,0.51,212.0,0.48,0.0,0.856655290102389,0.9347467576791809,0.0,0.0,0.0,salaried,home,0
4560000.0,12.0,0.1199,405129.0,2930000.0,8.0,34.0,475.0,6.0,6.0,0.51,222.0,0.48,0.0,1.5563139931740615,1.6592313993174062,1.0,0.0,2510000.0,salaried,home,0
2369982.0,12.0,0.1919,218624.0,1440000.0,3.0,53.0,800.0,17.0,1.0,0.1,148.0,0.87,0.0,1.6458208333333333,1.8218666666666667,0.0,0.0,0.0,salaried,business,0
630000.0,36.0,0.1607,22171.0,1440000.0,3.0,54.0,800.0,17.0,1.0,0.1,159.0,0.87,0.0,0.4375,0.18475833333333333,1.0,0.0,2369982.0,salaried,personal,0
3210000.0,24.0,0.2251,167338.0,935000.0,26.0,27.0,635.0,16.0,3.0,0.34,75.0,0.9,0.0,3.4331550802139037,2.1476534759358286,0.0,0.0,0.0,salaried,business,0
4960000.0,12.0,0.1208,440876.0,935000.0,26.0,28.0,635.0,16.0,3.0,0.34,78.0,0.9,0.0,5.304812834224599,5.6583016042780745,1.0,0.0,3210000.0,salaried,business,0
2560000.0,36.0,0.1277,85973.0,1080000.0,17.0,36.0,400.0,6.0,8.0,0.6,21.0,0.56,0.0,2.3703703703703702,0.9552555555555555,0.0,0.0,0.0,self_employed,business,0
430000.0,36.0,0.2206,16435.0,1080000.0,17.0,37.0,400.0,6.0,8.0,0.6,24.0,0.56,0.0,0.39814814814814814,0.1826111111111111,1.0,0.0,2560000.0,self_employed,personal,0
16019000000.0,36.0,0.1727,573275910.0,1080000.0,17.0,38.0,400.0,6.0,8.0,0.6,35.0,0.56,0.0,14832.407407407407,6369.732333333333,2.0,0.0,2990000.0,self_employed,business,0
480000.0,24.0,0.1157,22499.0,1080000.0,17.0,38.0,400.0,6.0,8.0,0.6,36.0,0.56,0.0,0.4444444444444444,0.2499888888888889,3.0,0.0,16021990000.0,self_employed,business,0
3389969.0,36.0,0.1963,125345.0,1080000.0,17.0,38.0,400.0,6.0,8.0,0.6,37.0,0.56,0.0,3.138860185185185,1.3927222222222222,4.0,0.0,16022470000.0,self_employed,home,0
4910000.0,12.0,0.1478,442659.0,860000.0,3.0,47.0,400.0,16.0,6.0,0.61,3.0,0.49,0.0,5.709302325581396,6.176637209302325,0.0,0.0,0.0,self_employed,education,0
440000.0,24.0,0.1798,21962.0,980000.0,24.0,53.0,610.0,3.0,3.0,0.38,43.0,0.78,0.0,0.4489795918367347,0.26892244897959183,0.0,0.0,0.0,salaried,business,0
4340000.0,12.0,0.2239,407015.0,980000.0,24.0,53.0,610.0,3.0,3.0,0.38,45.0,0.78,0.0,4.428571428571429,4.9838571428571425,1.0,0.0,440000.0,salaried,home,0
4639949.0,12.0,0.1228,412862.0,980000.0,24.0,54.0,610.0,3.0,3.0,0.38,55.0,0.78,0.0,4.734641836734694,5.0554530612244895,2.0,0.0,4780000.0,salaried,education,1
2330000.0,36.0,0.189,85291.0,2750000.0,16.0,28.0,775.0,14.0,0.0,0.15,76.0,0.14,0.0,0.8472727272727273,0.3721789090909091,0.0,0.0,0.0,salaried,business,0
2830000.0,24.0,0.1655,139310.0,1997500.0,19.0,23.0,615.0,11.0,4.0,0.31,14.0,0.19,0.0,1.4167709637046308,0.8369061326658322,0.0,0.0,0.0,self_employed,personal,0
1970000.0,12.0,0.2266,185007.0,1997500.0,19.0,24.0,615.0,11.0,4.0,0.31,18.0,0.19,0.0,0.986232790988736,1.111431289111389,1.0,0.0,2830000.0,self_employed,education,0
260000.0,36.0,0.1351,8824.0,1997500.0,19.0,24.0,615.0,11.0,4.0,0.31,24.0,0.19,0.0,0.13016270337922403,0.053010262828535666,2.0,0.0,4800000.0,self_employed,home,0
1940000.0,12.0,0.1419,174360.0,960000.0,13.0,44.0,,,,,,,1.0,2.0208333333333335,2.1795,0.0,0.0,0.0,salaried,business,0
1950000.0,12.0,0.2135,181900.0,960000.0,13.0,44.0,,,,,,,1.0,2.03125,2.27375,1.0,0.0,1940000.0,salaried,home,0
4300000.0,24.0,0.1202,202456.0,960000.0,13.0,45.0,,,,,,,1.0,4.479166666666667,2.5307,2.0,0.0,3890000.0,salaried,business,0
520000.0,36.0,0.2058,19479.0,1040000.0,13.0,53.0,,,,,,,1.0,0.5,0.2247576923076923,0.0,0.0,0.0,salaried,home,0
2329976.0,36.0,0.1289,78383.0,1130000.0,9.0,36.0,760.0,5.0,3.0,0.2,-3.0,0.1,0.0,2.061925663716814,0.8323858407079645,0.0,0.0,0.0,self_employed,home,0
3380000.0,12.0,0.2029,313574.0,1130000.0,9.0,37.0,760.0,5.0,3.0,0.2,6.0,0.1,0.0,2.9911504424778763,3.3299893805309733,1.0,0.0,2329976.0,self_employed,business,0
1680000.0,12.0,0.1844,154374.0,1130000.0,9.0,37.0,760.0,5.0,3.0,0.2,8.0,0.1,0.0,1.4867256637168142,1.6393699115044247,2.0,0.0,5709976.0,self_employed,education,0
1859947.0,24.0,0.2144,95977.0,1130000.0,9.0,38.0,760.0,5.0,3.0,0.2,13.0,0.1,0.0,1.645970796460177,1.019224778761062,3.0,0.0,7389976.0,self_employed,business,0
1430000.0,24.0,0.1493,69288.0,870000.0,16.0,39.0,365.0,18.0,8.0,0.65,97.0,0.46,0.0,1.6436781609195403,0.9556965517241379,0.0,0.0,0.0,salaried,auto,0
1060000.0,12.0,0.1654,96446.0,1720000.0,19.0,34.0,,,,,,,1.0,0.6162790697674418,0.6728790697674418,0.0,0.0,0.0,salaried,auto,0
1200000.0,36.0,0.2328,46627.0,1720000.0,19.0,34.0,,,,,,,1.0,0.6976744186046512,0.32530465116279067,1.0,0.0,1060000.0,salaried,auto,0
2260000.0,12.0,0.1364,202536.0,1720000.0,19.0,35.0,,,,,,,1.0,1.313953488372093,1.4130418604651163,2.0,0.0,2260000.0,salaried,business,0
3440000.0,24.0,0.1733,170627.0,590000.0,0.0,25.0,335.0,20.0,7.0,0.7,78.0,0.92,0.0,5.830508474576271,3.4703796610169495,0.0,0.0,0.0,salaried,business,0
